date,driver_id,gender,age,number_of_kids,online_hours,day_of_week,day_of_week_name
2017-06-11,120644,1,21,0,5.195833333333334,6,Sunday
2017-06-12,120644,1,21,0,0.0,0,Monday
2017-06-13,120644,1,21,0,7.9375,1,Tuesday
2017-06-14,120644,1,21,0,6.725,2,Wednesday
2017-06-15,120644,1,21,0,5.654166666666667,3,Thursday
2017-06-16,120644,1,21,0,0.0,4,Friday
2017-06-17,120644,1,21,0,5.045833333333333,5,Saturday
2017-06-18,120644,1,21,0,7.870833333333334,6,Sunday
2017-06-19,120644,1,21,0,8.666666666666666,0,Monday
2017-06-20,120644,1,21,0,5.795833333333333,1,Tuesday
2017-06-21,120644,1,21,0,4.8875,2,Wednesday
2017-06-01,120837,1,18,4,5.875,3,Thursday
2017-06-02,120837,1,18,4,5.979166666666667,4,Friday
2017-06-03,120837,1,18,4,0.0,5,Saturday
2017-06-04,120837,1,18,4,0.0,6,Sunday
2017-06-05,120837,1,18,4,0.0,0,Monday
2017-06-06,120837,1,18,4,5.845833333333333,1,Tuesday
2017-06-07,120837,1,18,4,8.55,2,Wednesday
2017-06-08,120837,1,18,4,7.945833333333334,3,Thursday
2017-06-09,120837,1,18,4,7.629166666666666,4,Friday
2017-06-10,120837,1,18,4,0.0,5,Saturday
2017-06-11,120837,1,18,4,0.0,6,Sunday
2017-06-12,120837,1,18,4,0.0,0,Monday
2017-06-13,120837,1,18,4,6.95,1,Tuesday
2017-06-14,120837,1,18,4,6.433333333333334,2,Wednesday
2017-06-15,120837,1,18,4,6.4875,3,Thursday
2017-06-16,120837,1,18,4,7.520833333333333,4,Friday
2017-06-17,120837,1,18,4,0.0,5,Saturday
2017-06-18,120837,1,18,4,0.0,6,Sunday
2017-06-19,120837,1,18,4,0.0,0,Monday
2017-06-20,120837,1,18,4,8.720833333333333,1,Tuesday
2017-06-21,120837,1,18,4,5.304166666666666,2,Wednesday
2017-06-01,120966,1,30,0,6.620833333333334,3,Thursday
2017-06-02,120966,1,30,0,5.929166666666666,4,Friday
2017-06-03,120966,1,30,0,0.0,5,Saturday
2017-06-04,120966,1,30,0,0.0,6,Sunday
2017-06-05,120966,1,30,0,6.008333333333334,0,Monday
2017-06-06,120966,1,30,0,6.408333333333333,1,Tuesday
2017-06-07,120966,1,30,0,7.2125,2,Wednesday
2017-06-08,120966,1,30,0,6.3375,3,Thursday
2017-06-09,120966,1,30,0,4.445833333333334,4,Friday
2017-06-10,120966,1,30,0,0.0,5,Saturday
2017-06-11,120966,1,30,0,0.0,6,Sunday
2017-06-12,120966,1,30,0,7.404166666666667,0,Monday
2017-06-13,120966,1,30,0,7.679166666666666,1,Tuesday
2017-06-14,120966,1,30,0,5.608333333333333,2,Wednesday
2017-06-15,120966,1,30,0,6.2,3,Thursday
2017-06-16,120966,1,30,0,7.604166666666667,4,Friday
2017-06-17,120966,1,30,0,0.0,5,Saturday
2017-06-18,120966,1,30,0,0.0,6,Sunday
2017-06-19,120966,1,30,0,8.445833333333333,0,Monday
2017-06-20,120966,1,30,0,5.608333333333333,1,Tuesday
2017-06-21,120966,1,30,0,7.808333333333334,2,Wednesday
2017-06-01,121222,1,29,1,5.541666666666667,3,Thursday
2017-06-02,121222,1,29,1,8.620833333333334,4,Friday
2017-06-03,121222,1,29,1,9.270833333333334,5,Saturday
2017-06-04,121222,1,29,1,7.0875,6,Sunday
2017-06-05,121222,1,29,1,7.954166666666667,0,Monday
2017-06-06,121222,1,29,1,8.5125,1,Tuesday
2017-06-07,121222,1,29,1,5.733333333333333,2,Wednesday
2017-06-08,121222,1,29,1,6.2125,3,Thursday
2017-06-09,121222,1,29,1,7.383333333333334,4,Friday
2017-06-10,121222,1,29,1,5.370833333333334,5,Saturday
2017-06-11,121222,1,29,1,7.791666666666667,6,Sunday
2017-06-12,121222,1,29,1,6.908333333333333,0,Monday
2017-06-13,121222,1,29,1,7.5375,1,Tuesday
2017-06-14,121222,1,29,1,5.370833333333334,2,Wednesday
2017-06-15,121222,1,29,1,0.0,3,Thursday
2017-06-16,121222,1,29,1,6.170833333333333,4,Friday
2017-06-17,121222,1,29,1,5.395833333333333,5,Saturday
2017-06-18,121222,1,29,1,6.975,6,Sunday
2017-06-19,121222,1,29,1,8.179166666666667,0,Monday
2017-06-20,121222,1,29,1,8.229166666666666,1,Tuesday
2017-06-21,121222,1,29,1,5.370833333333334,2,Wednesday
2017-06-01,121564,1,28,4,8.445833333333333,3,Thursday
2017-06-02,121564,1,28,4,6.266666666666667,4,Friday
2017-06-03,121564,1,28,4,0.0,5,Saturday
2017-06-04,121564,1,28,4,0.0,6,Sunday
2017-06-05,121564,1,28,4,6.3,0,Monday
2017-06-06,121564,1,28,4,7.504166666666666,1,Tuesday
2017-06-07,121564,1,28,4,0.0,2,Wednesday
2017-06-08,121564,1,28,4,7.704166666666667,3,Thursday
2017-06-09,121564,1,28,4,5.808333333333334,4,Friday
2017-06-10,121564,1,28,4,0.0,5,Saturday
2017-06-11,121564,1,28,4,0.0,6,Sunday
2017-06-12,121564,1,28,4,7.7,0,Monday
2017-06-13,121564,1,28,4,7.229166666666667,1,Tuesday
2017-06-14,121564,1,28,4,0.0,2,Wednesday
2017-06-15,121564,1,28,4,7.358333333333333,3,Thursday
2017-06-16,121564,1,28,4,8.6625,4,Friday
2017-06-17,121564,1,28,4,0.0,5,Saturday
2017-06-18,121564,1,28,4,0.0,6,Sunday
2017-06-19,121564,1,28,4,9.058333333333334,0,Monday
2017-06-20,121564,1,28,4,5.9625,1,Tuesday
2017-06-21,121564,1,28,4,0.0,2,Wednesday
2017-06-01,121706,1,24,0,6.133333333333334,3,Thursday
2017-06-02,121706,1,24,0,5.979166666666667,4,Friday
2017-06-03,121706,1,24,0,4.9375,5,Saturday
2017-06-04,121706,1,24,0,5.108333333333333,6,Sunday
2017-06-05,121706,1,24,0,6.7625,0,Monday
2017-06-06,121706,1,24,0,8.216666666666667,1,Tuesday
2017-06-07,121706,1,24,0,6.05,2,Wednesday
2017-06-08,121706,1,24,0,0.0,3,Thursday
2017-06-09,121706,1,24,0,6.029166666666667,4,Friday
2017-06-10,121706,1,24,0,5.804166666666666,5,Saturday
2017-06-11,121706,1,24,0,5.295833333333333,6,Sunday
2017-06-12,121706,1,24,0,8.095833333333333,0,Monday
2017-06-13,121706,1,24,0,6.6375,1,Tuesday
2017-06-14,121706,1,24,0,7.504166666666666,2,Wednesday
2017-06-15,121706,1,24,0,5.933333333333334,3,Thursday
2017-06-16,121706,1,24,0,8.175,4,Friday
2017-06-17,121706,1,24,0,7.920833333333333,5,Saturday
2017-06-18,121706,1,24,0,4.8125,6,Sunday
2017-06-19,121706,1,24,0,6.8375,0,Monday
2017-06-20,121706,1,24,0,5.270833333333333,1,Tuesday
2017-06-21,121706,1,24,0,8.366666666666667,2,Wednesday
2017-06-01,122227,1,31,0,6.504166666666666,3,Thursday
2017-06-02,122227,1,31,0,5.695833333333334,4,Friday
2017-06-03,122227,1,31,0,4.870833333333334,5,Saturday
2017-06-04,122227,1,31,0,5.05,6,Sunday
2017-06-05,122227,1,31,0,7.058333333333334,0,Monday
2017-06-06,122227,1,31,0,5.579166666666667,1,Tuesday
2017-06-07,122227,1,31,0,6.291666666666667,2,Wednesday
2017-06-08,122227,1,31,0,7.6875,3,Thursday
2017-06-09,122227,1,31,0,7.454166666666667,4,Friday
2017-06-10,122227,1,31,0,3.8875,5,Saturday
2017-06-11,122227,1,31,0,6.5125,6,Sunday
2017-06-12,122227,1,31,0,3.7708333333333335,0,Monday
2017-06-13,122227,1,31,0,5.029166666666667,1,Tuesday
2017-06-14,122227,1,31,0,7.883333333333334,2,Wednesday
2017-06-15,122227,1,31,0,7.116666666666666,3,Thursday
2017-06-16,122227,1,31,0,7.2875,4,Friday
2017-06-17,122227,1,31,0,7.0875,5,Saturday
2017-06-18,122227,1,31,0,6.0625,6,Sunday
2017-06-19,122227,1,31,0,5.633333333333334,0,Monday
2017-06-20,122227,1,31,0,4.95,1,Tuesday
2017-06-21,122227,1,31,0,6.616666666666666,2,Wednesday
2017-06-01,122436,0,25,0,0.8333333333333334,3,Thursday
2017-06-02,122436,0,25,0,3.5708333333333333,4,Friday
2017-06-03,122436,0,25,0,3.175,5,Saturday
2017-06-04,122436,0,25,0,2.0083333333333333,6,Sunday
2017-06-05,122436,0,25,0,2.933333333333333,0,Monday
2017-06-06,122436,0,25,0,3.0708333333333333,1,Tuesday
2017-06-07,122436,0,25,0,3.3208333333333333,2,Wednesday
2017-06-08,122436,0,25,0,3.4375,3,Thursday
2017-06-09,122436,0,25,0,2.1666666666666665,4,Friday
2017-06-10,122436,0,25,0,2.0458333333333334,5,Saturday
2017-06-11,122436,0,25,0,2.2291666666666665,6,Sunday
2017-06-12,122436,0,25,0,1.7541666666666667,0,Monday
2017-06-13,122436,0,25,0,2.879166666666667,1,Tuesday
2017-06-14,122436,0,25,0,1.8833333333333333,2,Wednesday
2017-06-15,122436,0,25,0,2.0416666666666665,3,Thursday
2017-06-16,122436,0,25,0,2.4458333333333333,4,Friday
2017-06-17,122436,0,25,0,1.9708333333333334,5,Saturday
2017-06-18,122436,0,25,0,2.629166666666667,6,Sunday
2017-06-19,122436,0,25,0,1.0458333333333334,0,Monday
2017-06-20,122436,0,25,0,1.6083333333333334,1,Tuesday
2017-06-21,122436,0,25,0,1.475,2,Wednesday
2017-06-01,123226,0,41,3,0.0,3,Thursday
2017-06-02,123226,0,41,3,3.779166666666667,4,Friday
2017-06-03,123226,0,41,3,0.0,5,Saturday
2017-06-04,123226,0,41,3,0.0,6,Sunday
2017-06-05,123226,0,41,3,4.2375,0,Monday
2017-06-06,123226,0,41,3,1.3958333333333333,1,Tuesday
2017-06-07,123226,0,41,3,1.8875,2,Wednesday
2017-06-08,123226,0,41,3,0.0,3,Thursday
2017-06-09,123226,0,41,3,4.0875,4,Friday
2017-06-10,123226,0,41,3,0.0,5,Saturday
2017-06-11,123226,0,41,3,0.0,6,Sunday
2017-06-12,123226,0,41,3,0.9666666666666667,0,Monday
2017-06-13,123226,0,41,3,3.9458333333333333,1,Tuesday
2017-06-14,123226,0,41,3,3.158333333333333,2,Wednesday
2017-06-15,123226,0,41,3,2.2625,3,Thursday
2017-06-16,123226,0,41,3,0.8,4,Friday
2017-06-17,123226,0,41,3,0.0,5,Saturday
2017-06-18,123226,0,41,3,0.0,6,Sunday
2017-06-19,123226,0,41,3,4.0,0,Monday
2017-06-20,123226,0,41,3,0.5083333333333333,1,Tuesday
2017-06-21,123226,0,41,3,1.0458333333333334,2,Wednesday
2017-06-01,124015,1,44,1,0.0,3,Thursday
2017-06-02,124015,1,44,1,6.85,4,Friday
2017-06-03,124015,1,44,1,6.6625,5,Saturday
2017-06-04,124015,1,44,1,6.370833333333334,6,Sunday
2017-06-05,124015,1,44,1,7.254166666666666,0,Monday
2017-06-06,124015,1,44,1,6.779166666666667,1,Tuesday
2017-06-07,124015,1,44,1,6.595833333333333,2,Wednesday
2017-06-08,124015,1,44,1,6.3375,3,Thursday
2017-06-09,124015,1,44,1,5.729166666666667,4,Friday
2017-06-10,124015,1,44,1,0.0,5,Saturday
2017-06-11,124015,1,44,1,5.1625,6,Sunday
2017-06-12,124015,1,44,1,7.116666666666666,0,Monday
2017-06-13,124015,1,44,1,6.866666666666666,1,Tuesday
2017-06-14,124015,1,44,1,6.325,2,Wednesday
2017-06-15,124015,1,44,1,7.020833333333333,3,Thursday
2017-06-16,124015,1,44,1,7.104166666666667,4,Friday
2017-06-17,124015,1,44,1,7.0125,5,Saturday
2017-06-18,124015,1,44,1,5.404166666666667,6,Sunday
2017-06-19,124015,1,44,1,6.3,0,Monday
2017-06-20,124015,1,44,1,5.070833333333334,1,Tuesday
2017-06-21,124015,1,44,1,6.020833333333333,2,Wednesday
2017-06-01,124145,1,25,4,0.0,3,Thursday
2017-06-02,124145,1,25,4,7.579166666666667,4,Friday
2017-06-03,124145,1,25,4,6.6625,5,Saturday
2017-06-04,124145,1,25,4,9.2125,6,Sunday
2017-06-05,124145,1,25,4,7.2,0,Monday
2017-06-06,124145,1,25,4,7.541666666666667,1,Tuesday
2017-06-07,124145,1,25,4,9.075,2,Wednesday
2017-06-08,124145,1,25,4,7.304166666666666,3,Thursday
2017-06-09,124145,1,25,4,9.1625,4,Friday
2017-06-10,124145,1,25,4,6.516666666666667,5,Saturday
2017-06-11,124145,1,25,4,8.616666666666667,6,Sunday
2017-06-12,124145,1,25,4,8.1125,0,Monday
2017-06-13,124145,1,25,4,6.4125,1,Tuesday
2017-06-14,124145,1,25,4,5.654166666666667,2,Wednesday
2017-06-15,124145,1,25,4,5.683333333333334,3,Thursday
2017-06-16,124145,1,25,4,7.145833333333333,4,Friday
2017-06-17,124145,1,25,4,9.675,5,Saturday
2017-06-18,124145,1,25,4,6.408333333333333,6,Sunday
2017-06-19,124145,1,25,4,5.8625,0,Monday
2017-06-20,124145,1,25,4,5.7875,1,Tuesday
2017-06-21,124145,1,25,4,8.75,2,Wednesday
2017-06-01,124478,1,32,2,7.529166666666667,3,Thursday
2017-06-02,124478,1,32,2,4.75,4,Friday
2017-06-03,124478,1,32,2,6.625,5,Saturday
2017-06-04,124478,1,32,2,6.5875,6,Sunday
2017-06-05,124478,1,32,2,7.833333333333333,0,Monday
2017-06-06,124478,1,32,2,4.966666666666667,1,Tuesday
2017-06-07,124478,1,32,2,6.383333333333334,2,Wednesday
2017-06-08,124478,1,32,2,6.395833333333333,3,Thursday
2017-06-09,124478,1,32,2,5.620833333333334,4,Friday
2017-06-10,124478,1,32,2,7.966666666666667,5,Saturday
2017-06-11,124478,1,32,2,4.870833333333334,6,Sunday
2017-06-12,124478,1,32,2,6.758333333333334,0,Monday
2017-06-13,124478,1,32,2,5.3375,1,Tuesday
2017-06-14,124478,1,32,2,5.141666666666667,2,Wednesday
2017-06-15,124478,1,32,2,6.220833333333333,3,Thursday
2017-06-16,124478,1,32,2,5.704166666666667,4,Friday
2017-06-17,124478,1,32,2,6.479166666666667,5,Saturday
2017-06-18,124478,1,32,2,5.579166666666667,6,Sunday
2017-06-19,124478,1,32,2,5.254166666666666,0,Monday
2017-06-20,124478,1,32,2,5.641666666666667,1,Tuesday
2017-06-21,124478,1,32,2,0.0,2,Wednesday
2017-06-01,124768,1,28,0,4.7875,3,Thursday
2017-06-02,124768,1,28,0,0.0,4,Friday
2017-06-03,124768,1,28,0,8.1,5,Saturday
2017-06-04,124768,1,28,0,5.8375,6,Sunday
2017-06-05,124768,1,28,0,6.270833333333333,0,Monday
2017-06-06,124768,1,28,0,7.0625,1,Tuesday
2017-06-07,124768,1,28,0,5.008333333333334,2,Wednesday
2017-06-08,124768,1,28,0,6.508333333333334,3,Thursday
2017-06-09,124768,1,28,0,6.375,4,Friday
2017-06-10,124768,1,28,0,7.520833333333333,5,Saturday
2017-06-11,124768,1,28,0,7.6625,6,Sunday
2017-06-12,124768,1,28,0,6.133333333333334,0,Monday
2017-06-13,124768,1,28,0,7.770833333333333,1,Tuesday
2017-06-14,124768,1,28,0,8.4125,2,Wednesday
2017-06-15,124768,1,28,0,6.454166666666667,3,Thursday
2017-06-16,124768,1,28,0,7.025,4,Friday
2017-06-17,124768,1,28,0,7.204166666666667,5,Saturday
2017-06-18,124768,1,28,0,7.795833333333333,6,Sunday
2017-06-19,124768,1,28,0,7.183333333333334,0,Monday
2017-06-20,124768,1,28,0,7.808333333333334,1,Tuesday
2017-06-21,124768,1,28,0,7.5,2,Wednesday
2017-06-01,124794,1,23,0,6.2375,3,Thursday
2017-06-02,124794,1,23,0,0.0,4,Friday
2017-06-03,124794,1,23,0,0.0,5,Saturday
2017-06-04,124794,1,23,0,0.0,6,Sunday
2017-06-05,124794,1,23,0,6.533333333333333,0,Monday
2017-06-06,124794,1,23,0,4.991666666666666,1,Tuesday
2017-06-07,124794,1,23,0,6.6625,2,Wednesday
2017-06-08,124794,1,23,0,5.6,3,Thursday
2017-06-09,124794,1,23,0,0.0,4,Friday
2017-06-10,124794,1,23,0,0.0,5,Saturday
2017-06-11,124794,1,23,0,0.0,6,Sunday
2017-06-12,124794,1,23,0,7.0625,0,Monday
2017-06-13,124794,1,23,0,8.3375,1,Tuesday
2017-06-14,124794,1,23,0,0.0,2,Wednesday
2017-06-15,124794,1,23,0,7.441666666666666,3,Thursday
2017-06-16,124794,1,23,0,0.0,4,Friday
2017-06-17,124794,1,23,0,0.0,5,Saturday
2017-06-18,124794,1,23,0,0.0,6,Sunday
2017-06-19,124794,1,23,0,5.920833333333333,0,Monday
2017-06-20,124794,1,23,0,6.116666666666666,1,Tuesday
2017-06-21,124794,1,23,0,6.033333333333333,2,Wednesday
2017-06-01,124949,1,46,2,6.425,3,Thursday
2017-06-02,124949,1,46,2,7.575,4,Friday
2017-06-03,124949,1,46,2,7.629166666666666,5,Saturday
2017-06-04,124949,1,46,2,0.041666666666666664,6,Sunday
2017-06-05,124949,1,46,2,5.079166666666667,0,Monday
2017-06-06,124949,1,46,2,5.020833333333333,1,Tuesday
2017-06-07,124949,1,46,2,5.704166666666667,2,Wednesday
2017-06-08,124949,1,46,2,5.7875,3,Thursday
2017-06-09,124949,1,46,2,5.504166666666666,4,Friday
2017-06-10,124949,1,46,2,6.791666666666667,5,Saturday
2017-06-11,124949,1,46,2,1.3666666666666667,6,Sunday
2017-06-12,124949,1,46,2,6.625,0,Monday
2017-06-13,124949,1,46,2,7.158333333333333,1,Tuesday
2017-06-14,124949,1,46,2,6.2,2,Wednesday
2017-06-15,124949,1,46,2,7.266666666666667,3,Thursday
2017-06-16,124949,1,46,2,7.0375,4,Friday
2017-06-17,124949,1,46,2,6.645833333333333,5,Saturday
2017-06-18,124949,1,46,2,0.0,6,Sunday
2017-06-19,124949,1,46,2,4.7625,0,Monday
2017-06-20,124949,1,46,2,6.6125,1,Tuesday
2017-06-21,124949,1,46,2,6.483333333333333,2,Wednesday
2017-06-01,125160,1,42,2,5.15,3,Thursday
2017-06-02,125160,1,42,2,6.541666666666667,4,Friday
2017-06-03,125160,1,42,2,0.0,5,Saturday
2017-06-04,125160,1,42,2,0.0,6,Sunday
2017-06-05,125160,1,42,2,6.670833333333333,0,Monday
2017-06-06,125160,1,42,2,6.0625,1,Tuesday
2017-06-07,125160,1,42,2,4.770833333333333,2,Wednesday
2017-06-08,125160,1,42,2,6.820833333333334,3,Thursday
2017-06-09,125160,1,42,2,8.645833333333334,4,Friday
2017-06-10,125160,1,42,2,0.0,5,Saturday
2017-06-11,125160,1,42,2,0.0,6,Sunday
2017-06-12,125160,1,42,2,5.583333333333333,0,Monday
2017-06-13,125160,1,42,2,7.55,1,Tuesday
2017-06-14,125160,1,42,2,7.441666666666666,2,Wednesday
2017-06-15,125160,1,42,2,5.166666666666667,3,Thursday
2017-06-16,125160,1,42,2,7.533333333333333,4,Friday
2017-06-17,125160,1,42,2,0.0,5,Saturday
2017-06-18,125160,1,42,2,0.0,6,Sunday
2017-06-19,125160,1,42,2,7.1125,0,Monday
2017-06-20,125160,1,42,2,6.829166666666667,1,Tuesday
2017-06-21,125160,1,42,2,4.8125,2,Wednesday
2017-06-01,125616,0,23,0,3.2125,3,Thursday
2017-06-02,125616,0,23,0,2.0541666666666667,4,Friday
2017-06-03,125616,0,23,0,3.4583333333333335,5,Saturday
2017-06-04,125616,0,23,0,0.44583333333333336,6,Sunday
2017-06-05,125616,0,23,0,0.5958333333333333,0,Monday
2017-06-06,125616,0,23,0,0.30833333333333335,1,Tuesday
2017-06-07,125616,0,23,0,2.8541666666666665,2,Wednesday
2017-06-08,125616,0,23,0,3.841666666666667,3,Thursday
2017-06-09,125616,0,23,0,2.1333333333333333,4,Friday
2017-06-10,125616,0,23,0,3.245833333333333,5,Saturday
2017-06-11,125616,0,23,0,3.8333333333333335,6,Sunday
2017-06-12,125616,0,23,0,0.0,0,Monday
2017-06-13,125616,0,23,0,0.8541666666666666,1,Tuesday
2017-06-14,125616,0,23,0,3.2958333333333334,2,Wednesday
2017-06-15,125616,0,23,0,3.7625,3,Thursday
2017-06-16,125616,0,23,0,2.7958333333333334,4,Friday
2017-06-17,125616,0,23,0,2.3666666666666667,5,Saturday
2017-06-18,125616,0,23,0,2.9875,6,Sunday
2017-06-19,125616,0,23,0,1.7708333333333333,0,Monday
2017-06-20,125616,0,23,0,2.0875,1,Tuesday
2017-06-21,125616,0,23,0,2.379166666666667,2,Wednesday
2017-06-01,125793,1,31,2,2.575,3,Thursday
2017-06-02,125793,1,31,2,1.3416666666666666,4,Friday
2017-06-03,125793,1,31,2,6.45,5,Saturday
2017-06-04,125793,1,31,2,0.0,6,Sunday
2017-06-05,125793,1,31,2,3.1416666666666666,0,Monday
2017-06-06,125793,1,31,2,2.4791666666666665,1,Tuesday
2017-06-07,125793,1,31,2,0.0,2,Wednesday
2017-06-08,125793,1,31,2,3.0,3,Thursday
2017-06-09,125793,1,31,2,2.7708333333333335,4,Friday
2017-06-10,125793,1,31,2,5.045833333333333,5,Saturday
2017-06-11,125793,1,31,2,0.0,6,Sunday
2017-06-12,125793,1,31,2,3.3833333333333333,0,Monday
2017-06-13,125793,1,31,2,3.05,1,Tuesday
2017-06-14,125793,1,31,2,3.904166666666667,2,Wednesday
2017-06-15,125793,1,31,2,4.2,3,Thursday
2017-06-16,125793,1,31,2,3.0208333333333335,4,Friday
2017-06-17,125793,1,31,2,5.758333333333334,5,Saturday
2017-06-18,125793,1,31,2,0.0,6,Sunday
2017-06-19,125793,1,31,2,2.5708333333333333,0,Monday
2017-06-20,125793,1,31,2,3.970833333333333,1,Tuesday
2017-06-21,125793,1,31,2,2.9541666666666666,2,Wednesday
2017-06-01,126037,1,20,4,7.941666666666666,3,Thursday
2017-06-02,126037,1,20,4,7.679166666666666,4,Friday
2017-06-03,126037,1,20,4,0.0,5,Saturday
2017-06-04,126037,1,20,4,6.616666666666666,6,Sunday
2017-06-05,126037,1,20,4,5.775,0,Monday
2017-06-06,126037,1,20,4,9.0375,1,Tuesday
2017-06-07,126037,1,20,4,7.958333333333333,2,Wednesday
2017-06-08,126037,1,20,4,0.0,3,Thursday
2017-06-09,126037,1,20,4,8.3875,4,Friday
2017-06-10,126037,1,20,4,0.0,5,Saturday
2017-06-11,126037,1,20,4,6.2875,6,Sunday
2017-06-12,126037,1,20,4,7.920833333333333,0,Monday
2017-06-13,126037,1,20,4,9.05,1,Tuesday
2017-06-14,126037,1,20,4,9.241666666666667,2,Wednesday
2017-06-15,126037,1,20,4,7.8625,3,Thursday
2017-06-16,126037,1,20,4,9.4375,4,Friday
2017-06-17,126037,1,20,4,0.0,5,Saturday
2017-06-18,126037,1,20,4,5.420833333333333,6,Sunday
2017-06-19,126037,1,20,4,8.7625,0,Monday
2017-06-20,126037,1,20,4,7.945833333333334,1,Tuesday
2017-06-21,126037,1,20,4,7.016666666666667,2,Wednesday
2017-06-01,127254,1,65,1,3.3541666666666665,3,Thursday
2017-06-02,127254,1,65,1,4.570833333333334,4,Friday
2017-06-03,127254,1,65,1,0.0,5,Saturday
2017-06-04,127254,1,65,1,0.0,6,Sunday
2017-06-05,127254,1,65,1,4.3625,0,Monday
2017-06-06,127254,1,65,1,5.208333333333333,1,Tuesday
2017-06-07,127254,1,65,1,6.170833333333333,2,Wednesday
2017-06-08,127254,1,65,1,3.408333333333333,3,Thursday
2017-06-09,127254,1,65,1,5.295833333333333,4,Friday
2017-06-10,127254,1,65,1,0.0,5,Saturday
2017-06-11,127254,1,65,1,0.0,6,Sunday
2017-06-12,127254,1,65,1,4.704166666666667,0,Monday
2017-06-13,127254,1,65,1,3.129166666666667,1,Tuesday
2017-06-14,127254,1,65,1,3.191666666666667,2,Wednesday
2017-06-15,127254,1,65,1,6.570833333333334,3,Thursday
2017-06-16,127254,1,65,1,2.5375,4,Friday
2017-06-17,127254,1,65,1,0.0,5,Saturday
2017-06-18,127254,1,65,1,0.0,6,Sunday
2017-06-19,127254,1,65,1,5.575,0,Monday
2017-06-20,127254,1,65,1,6.258333333333334,1,Tuesday
2017-06-21,127254,1,65,1,6.075,2,Wednesday
2017-06-01,127312,1,21,4,4.991666666666666,3,Thursday
2017-06-02,127312,1,21,4,3.95,4,Friday
2017-06-03,127312,1,21,4,6.816666666666666,5,Saturday
2017-06-04,127312,1,21,4,7.341666666666667,6,Sunday
2017-06-05,127312,1,21,4,4.254166666666666,0,Monday
2017-06-06,127312,1,21,4,4.708333333333333,1,Tuesday
2017-06-07,127312,1,21,4,4.516666666666667,2,Wednesday
2017-06-08,127312,1,21,4,1.5958333333333334,3,Thursday
2017-06-09,127312,1,21,4,2.966666666666667,4,Friday
2017-06-10,127312,1,21,4,4.975,5,Saturday
2017-06-11,127312,1,21,4,0.0,6,Sunday
2017-06-12,127312,1,21,4,4.225,0,Monday
2017-06-13,127312,1,21,4,2.504166666666667,1,Tuesday
2017-06-14,127312,1,21,4,3.0375,2,Wednesday
2017-06-15,127312,1,21,4,3.175,3,Thursday
2017-06-16,127312,1,21,4,3.033333333333333,4,Friday
2017-06-17,127312,1,21,4,6.8,5,Saturday
2017-06-18,127312,1,21,4,0.0,6,Sunday
2017-06-19,127312,1,21,4,1.5125,0,Monday
2017-06-20,127312,1,21,4,1.8375,1,Tuesday
2017-06-21,127312,1,21,4,2.841666666666667,2,Wednesday
2017-06-01,128010,1,19,1,5.1,3,Thursday
2017-06-02,128010,1,19,1,2.216666666666667,4,Friday
2017-06-03,128010,1,19,1,0.0,5,Saturday
2017-06-04,128010,1,19,1,6.2625,6,Sunday
2017-06-05,128010,1,19,1,2.0875,0,Monday
2017-06-06,128010,1,19,1,3.8916666666666666,1,Tuesday
2017-06-07,128010,1,19,1,2.3333333333333335,2,Wednesday
2017-06-08,128010,1,19,1,1.875,3,Thursday
2017-06-09,128010,1,19,1,3.058333333333333,4,Friday
2017-06-10,128010,1,19,1,7.645833333333333,5,Saturday
2017-06-11,128010,1,19,1,6.766666666666667,6,Sunday
2017-06-12,128010,1,19,1,4.266666666666667,0,Monday
2017-06-13,128010,1,19,1,3.9375,1,Tuesday
2017-06-14,128010,1,19,1,4.004166666666666,2,Wednesday
2017-06-15,128010,1,19,1,3.0458333333333334,3,Thursday
2017-06-16,128010,1,19,1,4.55,4,Friday
2017-06-17,128010,1,19,1,9.458333333333334,5,Saturday
2017-06-18,128010,1,19,1,9.125,6,Sunday
2017-06-19,128010,1,19,1,1.2958333333333334,0,Monday
2017-06-20,128010,1,19,1,2.7291666666666665,1,Tuesday
2017-06-21,128010,1,19,1,4.75,2,Wednesday
2017-06-01,128249,1,51,0,5.0625,3,Thursday
2017-06-02,128249,1,51,0,5.4,4,Friday
2017-06-03,128249,1,51,0,3.475,5,Saturday
2017-06-04,128249,1,51,0,4.8875,6,Sunday
2017-06-05,128249,1,51,0,6.854166666666667,0,Monday
2017-06-06,128249,1,51,0,5.733333333333333,1,Tuesday
2017-06-07,128249,1,51,0,6.858333333333333,2,Wednesday
2017-06-08,128249,1,51,0,5.3125,3,Thursday
2017-06-09,128249,1,51,0,5.1625,4,Friday
2017-06-10,128249,1,51,0,5.666666666666667,5,Saturday
2017-06-11,128249,1,51,0,0.0,6,Sunday
2017-06-12,128249,1,51,0,6.070833333333334,0,Monday
2017-06-13,128249,1,51,0,6.020833333333333,1,Tuesday
2017-06-14,128249,1,51,0,5.65,2,Wednesday
2017-06-15,128249,1,51,0,5.754166666666666,3,Thursday
2017-06-16,128249,1,51,0,3.55,4,Friday
2017-06-17,128249,1,51,0,5.108333333333333,5,Saturday
2017-06-18,128249,1,51,0,3.8875,6,Sunday
2017-06-19,128249,1,51,0,6.570833333333334,0,Monday
2017-06-20,128249,1,51,0,6.75,1,Tuesday
2017-06-21,128249,1,51,0,6.708333333333333,2,Wednesday
